Over65_Pct_ShapEffect,Minority_Pct_ShapEffect,BelowHS_Pct_ShapEffect,Med_Gross_Rent_ShapEffect,PD_ShapEffect,Job_Pct_HRisk_ShapEffect,PM25_ShapEffect,Ozone_ShapEffect,CrowdHouse_Pct_ShapEffect,Unemployed_Pct_ShapEffect,OBJECT_ID
0.0010828135023520941,0.0006602887249900816,0.0009839307031936496,0.0010060174984271658,0.001108356449686709,0.0010711001065569715,0.0010312431973991782,0.0009056415196385803,0.0009093383595134008,0.0010399514818911506,19
0.0009949681838661469,0.0010683000394270568,0.001086450369715406,0.0010086694064854612,0.0008636007063005098,0.0011003635901730526,0.0009955709806060537,0.0008550804813141617,0.0010194452577776693,0.0009794412936116616,20
0.0010758616536072326,0.0008553462169500428,0.0010903709169623281,0.0009581808063707411,0.0008891702313622013,0.0009736750709147503,0.0010066191424170352,0.0009105203895669791,0.0009593238273495539,0.0010361612242704456,21
0.0010901187134442635,0.0011398377429504222,0.0010571173202550206,0.0009418922491275464,0.001086767215078269,0.0009654899379022024,0.0010377855384940383,0.000858009738836981,0.0010419513115836733,0.0009109839150790569,22
0.0011532826109932194,0.0011239060879966395,0.0010647980214081876,0.0010810648292736208,0.001164501884873794,0.0009762993122328368,0.0010889871878850149,0.0010163847383004793,0.0010800162247462674,0.0010650276526895926,23
0.0011545167437327993,0.0011661552147309035,0.0011234892520113476,0.0011307085536141764,0.0011638895489963596,0.0010785750288249353,0.001123464616300638,0.0011084766787531801,0.0012252598978358612,0.001046406283148324,24
0.0009674871262965733,0.0011270572718501024,0.0012676283073166795,0.0010301478176960273,0.0008907632738637475,0.00106539092323256,0.000990396094711112,0.0008128468982360533,0.0012349567313932447,0.0010257639843208914,25
0.001015436453135306,0.001276701070479563,0.001320286113065934,0.0009123799860174607,0.0010738159993196818,0.0009343232997441845,0.0010236391458142715,0.0008376830610264162,0.0011176484941692517,0.0009461352587944269,26
0.0010589329079686196,0.0008100999476797226,0.0009948393389897006,0.0009936942777541125,0.0008690766540885898,0.0009721554779298632,0.0009973972064013985,0.0009273900011190585,0.001030095734527777,0.0009928071046898812,27
0.00114191347523551,0.0010176675493104377,0.0010766420413481266,0.0010918103749995708,0.0008241180700594613,0.0010846769472801219,0.0010000291089460839,0.0009800013154627207,0.0011390527868601638,0.0009337190645751321,28
0.000980750892554093,0.0007210516434990214,0.0010589483685819875,0.0010391116163338038,0.0008548709040856024,0.0010750123733363655,0.0010056019504669248,0.0009865588803123835,0.0011229822613172341,0.001035233251620763,29
0.0010184303427033777,0.0011715414258362516,0.001105128168617667,0.0009538542571276855,0.0009885480962532217,0.0011356912408149245,0.0009923514627196185,0.0010249026430177606,0.0010433944844133016,0.000968098511971073,30
0.0010779848057749643,0.0008051323032309277,0.0010302171951760018,0.0010068109853452103,0.000936208829981691,0.000980296471296644,0.0010276060734806167,0.0009085792177618593,0.00100605445156404,0.0010298690235919583,31
0.0009727713762227041,0.0012869723032411856,0.0013921339242702058,0.0010088526739296304,0.0010772381477472935,0.0010698283162004349,0.000994828244614878,0.0008285744190219613,0.0011870517247047757,0.001011054077737335,32
0.0010197705138939818,0.0009874045376531146,0.0010770821907406236,0.0009474278199109127,0.0008870685219229582,0.0009395701398174624,0.0009900104380530738,0.000893323467875374,0.001017412575498709,0.0009774505670998006,33
0.0010971093490415307,0.0011504629571106556,0.001229365189119273,0.0009944317946352936,0.0008391019245617073,0.001082204341967466,0.0009722292699096031,0.0009992300266830833,0.0011326135830501593,0.0010458600585277966,34
0.0010964358347441726,0.001065633205742509,0.0010524505462964693,0.0009363366209722796,0.0008053642580940056,0.0010284913955547052,0.0009762331711382695,0.0008472793801990379,0.0010724611570327408,0.0010412221103840054,35
0.0010247011030210047,0.0011700180792962478,0.0010967080524574837,0.000925821761564927,0.000979372100571971,0.0010493514300018952,0.00099234138955695,0.0010056965011731363,0.0010383992128811142,0.0009611556339686237,36
0.0010740403499840975,0.0006683948949383718,0.001062596132961333,0.0010627696993871776,0.0008665835588453015,0.0009755891260405058,0.0010624626188059968,0.0009570691016042511,0.0009762966958235967,0.0010312158047776842,37
0.0010565712831305625,0.0007402934112332256,0.001054222858783108,0.0009663474000120714,0.0008642867336476448,0.0009778387742238835,0.0010037949911231461,0.0009199457418613337,0.0010079918253162502,0.0010352708291117812,38
0.0010997785270924286,0.0011822960638009916,0.001067506643045122,0.0009375055063929073,0.0008522526567473729,0.0010472435175351794,0.000993013576132221,0.0009560027412712759,0.001045383338629258,0.0009982064579476643,39
0.0010912095609233766,0.000995098688179101,0.0011067768298752244,0.0010770740514439972,0.0009343767258848009,0.001024927207508317,0.0010193836524825342,0.0010271086362327823,0.0010237527369561955,0.0010394407631710019,40
0.0010176608620861578,0.0012058609212787718,0.0014073726200173062,0.000984975720958356,0.0009799581792757268,0.0010849937344877903,0.0009773863676526351,0.0009981313738667442,0.0011048412794159859,0.0010105973512458178,41
0.0010849136037515534,0.0010428273058478413,0.001056485661229631,0.000989297548083321,0.0008616297162370471,0.0009511234870448927,0.00099457941903712,0.0008721908848149427,0.0010080656504506905,0.0009485316659606422,42
0.0010792257342904447,0.0010679829172503144,0.0010478561874420248,0.0009690622114239576,0.0008657596472475279,0.0009691181498609804,0.0009983123000289413,0.0008887241962855388,0.0009365252222713312,0.0010030311612956376,43
0.0010513587451357036,0.0006846120800353432,0.0009520274444206318,0.0010089175206730472,0.0009692958436832997,0.0010607597872979377,0.0010040814076468373,0.0009075684298401638,0.0009668578948258171,0.0010121310205718707,44
0.0010067484595192278,0.0012592754299537547,0.0010868518628772516,0.0009029726890751382,0.0011127721852974316,0.0009885902447554307,0.0009874165009283163,0.0008053129196376912,0.001094522856117586,0.000931779659453157,45
0.0009696565155192616,0.0011667905271028661,0.001057150296485969,0.0010445421127171094,0.0008745475439581039,0.0009577922232428804,0.0010062339592637679,0.000993435961029619,0.001036274112078955,0.00095287064785221,46
0.001091643325453649,0.0011352080658048362,0.00113886433548213,0.0009924637959244633,0.0008501476060566599,0.0010822112756933822,0.0009750346201235413,0.0010165309785168087,0.0010154999103301602,0.0009329448829349782,47
0.000997714259435443,0.000729649825612616,0.0009855951788815816,0.000996259155494069,0.001121773541552481,0.000951868412274985,0.0010138373231546541,0.0009590034375701166,0.0010268939827528265,0.001035517103688513,48
0.0010778675441296542,0.0007794190698707899,0.0010567911456057725,0.0010090515256193874,0.0008069488448502252,0.001091420576921943,0.000988417991055652,0.0009058505222170498,0.0010882570171289352,0.0010426556204256136,49
0.0010784398837784782,0.0007099987720453978,0.0009773408177744434,0.0010061372180531452,0.0009410385640781732,0.0009850542942020475,0.001025718293036415,0.0009879724219747205,0.0009335704383019302,0.0010380627117129294,50
0.0010815893807212401,0.0008400602121218213,0.0010552563699388411,0.0010064851999631297,0.0007911968679289478,0.001008185769122351,0.000988969068644703,0.0009895304304488293,0.0010199151028721068,0.0010092518397564023,51
0.0009744216877324203,0.0009637933559422682,0.0010925041033284506,0.0010097346256013068,0.0008374258490000209,0.0009921216103402088,0.0010026038735418928,0.0009901699077262027,0.0010235273598958473,0.0010192895583289064,53
0.0010796491480206639,0.0011617087582067459,0.0010533915923131316,0.0009862737155532635,0.0011819964714774526,0.0010355224414328047,0.0010806102645558244,0.0009672820125649028,0.00135268511400287,0.0011575607469493493,54
0.0010744026649180428,0.0008201004660866546,0.0010491673941961715,0.0010003438088478523,0.0008344807473311016,0.0010031689001104196,0.000988278759119339,0.000909813344052842,0.0011498531045423558,0.0010313056501098782,55
0.0011091144961331493,0.001157985902338751,0.0010464787860349574,0.0010110231498959717,0.0008498002153986222,0.0009938078655374486,0.0010049442975952954,0.0008421290625331461,0.0012686741911657265,0.0010540879238894465,57
0.001030083555106349,0.0011117406455576858,0.0010436001150088948,0.0009409128892482534,0.0009249031484257115,0.0010127870135338373,0.0009914628831519242,0.0008820408049431592,0.001104525214201214,0.0010017310938472948,58
0.0010833349694451893,0.0007949130827193387,0.0010562862329783727,0.0009492245475114117,0.0009124315300530431,0.0009784303341435314,0.0010336911382020511,0.0009199586682315923,0.0010328178760719506,0.00103263783809034,60
0.0010232932853337577,0.0010692446510292403,0.001046051197234762,0.001028043069864024,0.0008239846499370581,0.0009828174994446289,0.0010175836137800306,0.000874117772068944,0.0012137674519344614,0.0010236216991614644,61
0.0011185125203615565,0.0006278514694093335,0.000940252977768337,0.001015917098976073,0.000916395286889802,0.0010707595196196415,0.0009831378790870666,0.0009156640580810184,0.0009374256055762547,0.0010808881402434205,62
0.0010654527343360763,0.0006445898400008176,0.0010612842845800542,0.0010115896502562458,0.0008533546525943849,0.0009884260878355734,0.0010377896586922228,0.001011239010040935,0.0010280813153828476,0.0010379803502836343,63
0.0010748731992009793,0.000734402194393367,0.0010169066684101859,0.0009962659498586827,0.0008104775778556331,0.0010270379673622072,0.0010272046097101217,0.0009251957981962418,0.0010178880616957928,0.0010311185198796137,64
0.0010258316238312946,0.0011116071094051257,0.0010599011928048225,0.0009713488324945519,0.0008985626858802601,0.0010251561948767891,0.0009985621937808628,0.0009240189062485138,0.001042219614179281,0.0010182047089470159,65
0.0009923075124131442,0.0007877697830920793,0.0010252367436090482,0.0010441122776651685,0.0008448585870810592,0.0009678393097768916,0.001038385850856324,0.0009286880044911661,0.0010058408355824366,0.0010686873612646757,66
0.0009264254280179911,0.0011363520872265881,0.0010854642796962169,0.0009921053257150381,0.001140165033093142,0.0010570686641693699,0.001042836481752448,0.0008667985485399368,0.0011488847738811887,0.0009884505270733464,67
0.0009872907617565017,0.001248507502630677,0.0013032595450054945,0.0009534976746159309,0.001120871244059881,0.0010082211906603739,0.0011029765547705276,0.0008238064793295843,0.0011062150427531023,0.0009635086109961264,68
0.0010956489007506965,0.0011641346529598137,0.0011043016103728606,0.0009479901400695324,0.0009546319515682549,0.0009898222590121303,0.0009866804501531675,0.0008379453719328443,0.001138231013574675,0.0009670428439485597,69
0.0011040349012538695,0.0008046445951230193,0.0010315749335069212,0.000976688382689542,0.001129752099053868,0.0009774682928832756,0.0010761045195882173,0.0009126161650022636,0.0010281431667494136,0.0009364817846868067,70
0.0009301509886637154,0.0011322055322209865,0.0011946945170211453,0.0010139267254163768,0.001115775369840902,0.0009760705189426969,0.0010776174860821013,0.0008477831645374062,0.0010694930924026436,0.001017240391157691,72
0.0010011045984843455,0.0007103221449098996,0.0009663191574505137,0.0009984107138607352,0.0009074630723689429,0.0010397461892676155,0.0010577489773492548,0.0009242773866136065,0.0010088950350519617,0.0010611333832445953,73
0.001011145329220003,0.0007181479367247345,0.001096611840539889,0.0009691679946618602,0.0009046530892177264,0.0010831723675535799,0.0010671803068864766,0.0010043233308590534,0.0010160631150931685,0.0009845544022228068,75
0.001090752803534605,0.0008055112757219416,0.0010716440481329736,0.0010615125565587348,0.0008732934989952014,0.0010239655530053632,0.0010553836912154677,0.0010069761963871755,0.000953751264981178,0.0010435698518637523,76
0.001070013593631475,0.0007642677307529845,0.0010972919981984196,0.0009803543103250607,0.0008811006799784156,0.0010939689768413403,0.0010688721501243672,0.0010033518939273163,0.0009923049120173545,0.0009696910002214785,77
0.0010922434821558494,0.0007955928036747303,0.0010278457665559787,0.0010859983652700717,0.0009304564190395323,0.0010358159286078332,0.0010605414239577558,0.0010123391591676308,0.0010225668236754951,0.00105772925692269,78
0.0009768272163183209,0.0012217699759597637,0.0010577482585679,0.0010098087309453648,0.0009475286756205842,0.0009868879261332683,0.0009966358260787708,0.0008856883388870241,0.0010771147606796964,0.0010103985669542319,79
0.0011076906966309562,0.000984772001526234,0.0010895298398276019,0.0010567964828884534,0.0008142111762432055,0.0009414693061956819,0.0010813525900145763,0.0008640288874740957,0.001122981976938969,0.0010441366764091299,80
0.0010305852917106301,0.0008459907898193161,0.0010531680034361758,0.001000419171905961,0.0008185855991982731,0.0009825005798193235,0.0010012640025111425,0.0009267443571192406,0.0010207412586417414,0.0010468846632716972,81
0.0009407865506124404,0.0011078055885682893,0.0009809578881196269,0.0010361091842900569,0.0008878068911702241,0.0010672398771995365,0.0010649955161870645,0.0008570911708019964,0.0010623030995213691,0.0010457275640655037,82
0.0010087891250579516,0.0007764919701223706,0.0010007676699828598,0.0010019106488517303,0.0009057921733636842,0.0009920279435514908,0.0010601159643974178,0.0009197168303498073,0.00102366838191154,0.0010388279676330659,84
0.00100991789828396,0.0006630044121717447,0.0009528812464070305,0.0009818863322646541,0.0011246009849818727,0.0010519574201351487,0.001095372328694137,0.0009146184139654803,0.0010104715118790073,0.0011466074476383663,85
0.0010355052064581376,0.0010852762930842865,0.0009984006502171895,0.0010047615660984852,0.0011573340745623885,0.0009793217292029372,0.0010707754958697974,0.0009285790199189314,0.0010179968413332949,0.0010164185278624459,86
0.000970624368394928,0.0011298064707971798,0.0010485882745394878,0.0009152311876320456,0.001088971676364384,0.0009123503866929755,0.001056549253145949,0.0008654524261843025,0.001014825658508991,0.0009353265692605131,87
0.0011168304198729859,0.0008768445079046835,0.0010810001578119665,0.000964389047872378,0.0011660993194189241,0.001058357478412828,0.0010555897760503583,0.0009335194027246696,0.0010276830098196186,0.0010382484070618897,88
0.0009614141415962536,0.001202002923311197,0.0010710437982098505,0.0009132642779369265,0.0011246448338943968,0.0009368243606413711,0.0010714407937033983,0.0008696132750992856,0.0010802774613197258,0.0010343058989245835,89
0.0009966234205314847,0.0008526015160291235,0.0009880346861333826,0.0009306484959124428,0.0011180790756230275,0.0009565919693184843,0.0010743647746328162,0.0009319888924085449,0.001055542591597433,0.00102554110360149,90
0.0009725104271436562,0.0010672461803153067,0.0009490824783308326,0.0010258393489541945,0.00089220771835167,0.001076077788745745,0.0010904644257381205,0.0008834767022306832,0.0010274476859894834,0.0010456906287488925,91
0.0011110912831272892,0.0009920005908009533,0.0010397838234272238,0.0010620600964108755,0.0009515598478277595,0.0010910380469981056,0.0010311667979280203,0.0009909601559381469,0.001034858551514638,0.0009749967041722406,92
0.0009927691556710218,0.0008165141670057289,0.001026643123156967,0.0009588295123032385,0.0011299402688994744,0.0009267695711353426,0.0010840701674060711,0.0009231991222832808,0.0010306092881100688,0.0010398254983725252,93
0.0009710840912732421,0.0012474849829163025,0.0010604435055333785,0.0009069449374506438,0.001094956006791089,0.0009101323507727658,0.0010790107295691636,0.0008568143109539445,0.0010369966531042635,0.0009874696724258508,95
0.0009722892921810036,0.001090278337195249,0.0009999905188180765,0.0009097790481203855,0.0011096513938602924,0.0009756421747381626,0.0010714069327375925,0.0008789086295205085,0.0010847955906879475,0.0009938736107899626,96
0.0010047136071845257,0.0008127075895213943,0.0009680634568934381,0.001027847188720366,0.0008310928298702612,0.0010339978411220622,0.0009947874753521162,0.0009500553336925414,0.0010235477899919938,0.0010320496709588505,97
0.0009591836501360257,0.0011461803690580711,0.0010761003880226537,0.000968508943277253,0.0011302198490273539,0.0010297594853411589,0.00107305715885817,0.0008857432908372467,0.0010222170392844537,0.0010480486305151561,98
0.0009784434703788317,0.0010524074805653091,0.0009766777861660797,0.0010316198833907851,0.0008518854179629541,0.0009824398462893328,0.0010727362733062044,0.0009133350433293536,0.0009285098047478749,0.0010480691109532555,99
0.0010967045377310663,0.0007677748405873465,0.0010298707311133725,0.0011312618213696918,0.000842332975699159,0.0009742162835498584,0.0010727392335505748,0.0008898533858459223,0.0011049998212091059,0.0010323475871963914,100
0.0009821913280958214,0.0011346857199899603,0.001074257158250156,0.0009668434006490573,0.0011165782334428334,0.0009169670441366136,0.0010773798879641252,0.0008824582987954511,0.0010867353629407457,0.0010153309037716164,101
0.0010779006192247157,0.0007856321682404221,0.0010643202221108784,0.0009846094762466383,0.0009413986412189701,0.0010108807913231646,0.0010846487480487708,0.0009386388469293596,0.0009518820776360491,0.0010277694435692664,102
0.0010222271758257649,0.0011583827767467658,0.001055864383130745,0.000913788012919528,0.001126670591110993,0.0009542988330351796,0.0010832404096546547,0.0008800232299410773,0.0010431074771291506,0.0010185762536704269,103
0.0010207357522828287,0.0011311435955211715,0.0010538444751965117,0.000876960532104665,0.0010895699367110324,0.000895376241767249,0.0010786144339759852,0.0008817675894794319,0.0010125806270041844,0.0009221531088086314,104
0.0009736089948370795,0.0011273027426359063,0.0010596699830681471,0.0009746435820754318,0.0011170141246292444,0.0010061461761964273,0.0010826793960776037,0.0009073965527635833,0.0009100647951435942,0.0009971766011844627,105
0.0009775583464927593,0.0011057176907972076,0.0010634361842772467,0.0008831126808098417,0.0011125944646947028,0.0009388041121012722,0.0010623107877611134,0.0008698254335915447,0.0010418768303076518,0.0010538081934513065,106
0.0009688094896195904,0.0011157039173044134,0.0010596942718240632,0.0009090235711158511,0.0010899087698255318,0.0009048843419850949,0.001078371716997222,0.000865341686307537,0.0010786687836278606,0.0009510072556999455,107
0.0011650786984677656,0.0011838138982239012,0.0010957742453174177,0.0010320671194274066,0.0011831792787222433,0.0010073540596615244,0.001123729389637776,0.0009302592366773043,0.0011259326835171687,0.001037487044730244,108
0.0010954108350726963,0.0006782959263584782,0.000950160397897949,0.0010579358491161768,0.0011222532328919739,0.0010109604533789795,0.0010033518417851546,0.000919651627704565,0.0010236291040791605,0.0009911422293057913,109
0.00112497531448245,0.0010998656657458979,0.001064953996680269,0.0008576395648650901,0.001103194973363185,0.0008905592246123942,0.0010975552977477209,0.0008526666536732263,0.0010780923523366413,0.0009745677898649127,110
0.0010924703030315865,0.0006968311618110453,0.0009931600068395368,0.0012156753754823631,0.000802460757806949,0.001025510888390819,0.0010002746568816183,0.0009368812039201503,0.0010293180335921499,0.0010345184569058483,111
0.001083262221271637,0.0013251021299237912,0.0010554074429940205,0.0008840139106494031,0.0011202829847472542,0.000914243755092324,0.0010999516069771958,0.0008260276711669807,0.0011595484298641571,0.0009383243985667976,112
0.000996421830577231,0.0008870735184229677,0.0010673952575384687,0.000977276443493737,0.0011297707674176286,0.0009568859364217961,0.0011430238103174056,0.0009281954776429488,0.0010388962950049997,0.0010125505500132343,113
0.0011131128364722956,0.0010405819688126643,0.001020643634220676,0.0009879496431340815,0.0008901779523370876,0.0009656944822767869,0.0011049141744413596,0.0009144149030392123,0.0010446158606161578,0.0010430961848932854,115
0.001007926023101336,0.0008515856670859887,0.00104698953708744,0.0009164378601080272,0.0011193591220252873,0.000955726400857287,0.001079799204618139,0.000913752961838826,0.001016199258244628,0.0010552575077207333,116
0.0009441534586880502,0.0010523821574146032,0.0010618616334868779,0.0009960917630461588,0.0011003031624180917,0.0009535044163705616,0.0010694069265959787,0.0008466473982704845,0.0010448005023717664,0.000929736794985319,117
0.0009485272471302898,0.0010480922480003926,0.001037475241845198,0.0009107723071386472,0.0010982626074376072,0.0009064591073444673,0.0010761283305171284,0.0008629367169937572,0.0011011684627404096,0.0010106466093322117,118
0.0010891528751104775,0.000710061850429215,0.001002217936912258,0.0009261803343348651,0.0011401261777310703,0.0010461205689111534,0.0011197846340442858,0.0009207715592519679,0.001010576342438912,0.0010487238773151963,119
0.0009997255700088428,0.0008108514558956312,0.0010368795515263182,0.0009398282882771893,0.0011155011903436099,0.0009405698433898882,0.0011125933209046059,0.0009186707799775069,0.0010269400553472073,0.0009884407206416702,120
0.0010668001856309459,0.0007704802813377928,0.0010206760521448387,0.0009335320796602727,0.0011019178746172254,0.0009612740772629565,0.001115314445098468,0.0009036342559680546,0.0009376376985998008,0.0009687327537243933,121
0.0010079820711304257,0.0008502175002469928,0.0009719749204852551,0.0009367530535431757,0.0011243550900781696,0.0009783280609424892,0.001130234281798003,0.0009313939457193071,0.0010314609411372242,0.0010465453304860373,122
0.0009445104734192308,0.0010693130203272912,0.001038999989669777,0.0009671409754668125,0.0010964855744220645,0.0009520228657410227,0.0010792761429351426,0.0008368047168489301,0.0011052684535525178,0.0009937885552247644,123
0.0009704318314431646,0.0010472244729621968,0.000986239073047047,0.0009087072083848292,0.0011176048636743832,0.000917360909520046,0.0010972957023208827,0.0009152620577002915,0.0010304884176236212,0.001018364527711436,124
0.0010431470894959195,0.0006638257519213028,0.0009495239789390172,0.001027342819242471,0.0011188904674667135,0.0010774972908879222,0.0011105420358208957,0.0009243201459379402,0.0009774353171066678,0.0011367394118274076,125
0.0011188904017203757,0.0011285400563966095,0.0010910332700368457,0.0009619240381843206,0.0011248989911856486,0.0009873155009890943,0.0010401318532157347,0.0008181263901016456,0.0012358705286887278,0.0009760539565607236,126
0.000965366146837984,0.0012848340233305594,0.001278147981228352,0.0009981701392115985,0.0011222649360137786,0.000985242380260689,0.0010736457669242034,0.0008167868732914339,0.0011873716416999837,0.001039698907346007,127
0.0010664051138622327,0.0011633487180997349,0.0014975331173321515,0.0010398309716984286,0.0009790886022048887,0.001151113628430003,0.0011410502181973786,0.001085383218111912,0.001380031504749997,0.0010361364268915868,128
0.0010397145840408,0.0010813165203124827,0.0010095422710116378,0.0009698629896176747,0.0011510667989870524,0.0010439540601419046,0.0011043804404943587,0.0009445433440074764,0.0010051984146823838,0.0010179778141312383,129
0.0010929484952988966,0.0007946185398958912,0.000958742682740355,0.0009769961272514422,0.001138738690767826,0.0010519135449291812,0.0011452493621202252,0.0009415613097548314,0.001018763990667825,0.0010312884089900029,130
0.0010884924652412931,0.0006580386443539746,0.001028955174136414,0.0010563113161728217,0.0008379231905095286,0.0010279389665929946,0.0010499827347761363,0.0010045378222609102,0.0010093982949254238,0.0010470344663322318,133
0.0009507082961569471,0.0009962833506143196,0.001081122067524112,0.0010626526229463031,0.0011229439784898323,0.0009896567926014788,0.0010917899152673917,0.000996744062412894,0.001032725545352853,0.0010168974362156607,135
0.0012088051289436531,0.0011916346502267017,0.0010595840871286408,0.0010843711144265034,0.001179300333543528,0.0010925215342337269,0.0011477047567586387,0.0009350286990743294,0.001086313583101369,0.0010721722370964474,138
0.0011795370458125615,0.0011759863096374463,0.001093991784545381,0.0009694434726025544,0.0011773691935428507,0.0010843257765499614,0.0011635815281609944,0.0009657270479862604,0.0011814113135246846,0.001081020980090426,140
0.000983554850486174,0.0012968268471298438,0.0013535427456087268,0.0009467276110023634,0.0010993859535696664,0.0011014421364498104,0.0011003327487211388,0.00083534966285502,0.0011396085999876295,0.0009529948411323278,141
0.0010277124424538807,0.0011278017909494699,0.0010699637469399371,0.0009820045243584857,0.0011313532735872241,0.0008995092665170059,0.0010821835777337391,0.0009766013976518339,0.0010483832089704045,0.0010330779447524445,142
0.0010922355775559414,0.0011423866405766787,0.001071723588541689,0.0009467318147810827,0.0011251621911297892,0.0009574400208005421,0.001009668298025192,0.0008884336683434553,0.0009039991783630823,0.0010303525992195065,143
0.0010981153202273837,0.0007964872669679872,0.0010350305062825868,0.0010017190332371412,0.0008670946213920467,0.0009825760194372873,0.0010097091819048568,0.0009199883591932527,0.0010284765478073353,0.0010507994911963545,145
0.0013032028638746834,0.0011428082005430892,0.001157290580910465,0.0010817237919213995,0.001032130841385625,0.0011400752189824094,0.0011088910073427537,0.0010458014590523756,0.0010482670232956671,0.0010496913007958214,146
0.0010339765557184956,0.0011850705345779274,0.0010752166368439894,0.001024356189441279,0.0009438134033041085,0.0009935357176902807,0.0010473543168534074,0.0009328921006746275,0.001033903261071861,0.0010264699415187873,147
0.0009732382698660245,0.0012248087269048952,0.0010809525036559187,0.000947365060455526,0.0011014728180329006,0.0010020869474662126,0.001088866638462932,0.0008666570618777135,0.0011264792631739348,0.0009755384581787554,148
0.001087662429232223,0.0009413049551899208,0.0010022788251201455,0.0009574821823843124,0.0008726551152591842,0.0010241664551379147,0.0010530258681534818,0.0009404156348561181,0.0009761461703311804,0.0010409042728513277,149
0.0011444989305857722,0.0011525545204597836,0.0009686562451267684,0.001058383132573006,0.0011563349537324118,0.0010551482721758076,0.0010975149893706682,0.0009753994663786607,0.000931136790107143,0.0010558166286747813,150
0.0009975001492324297,0.0011644743231743028,0.001056145902627938,0.0009998457061812234,0.0009634416162985445,0.0009900519548700435,0.0009988132008752547,0.0008799182312286489,0.0010467366859126124,0.000978945394820453,151
