Over65_Pct,Minority_Pct,BelowHS_Pct,Med_Gross_Rent,PD,Job_Pct_HRisk,PM25,Ozone,CrowdHouse_Pct,Unemployed_Pct,Town_Death,Population,Centroid_X,Centroid_Y,County_Name,Region_Name,OBJECT_ID,NO2,Resp_Risk,NPL_Prox,Traffic_Prox,Noise_Level,SVI_Overall,Death_Rate
5.486066029319088,-1.278853708244193,-1.2984296707034066,-0.17002013969586796,-0.7071067811865475,0.7203476209003239,7.163093424660003,44.555954902,1.1690505897158223,3.238039318683015,0.0,176,359612.90730201313,38142.67016802728,Cape May,Southern Shore Region,1,14.785354110340435,-1.9696311754071771,-1.414213562373095,-1.414213562373095,-0.7171949191347162,0.3736731694359757,0.0
1.3557498746715637,-0.5723631220366681,-0.8699081274043328,-1.1981612196616975,-0.7071067811865475,-0.2670039691944529,7.16309342466,44.555954902,-1.5592079330361532,0.7507146036076644,0.0,1093,367625.18692956,40059.15271957219,Cape May,Southern Shore Region,2,16.009490602418087,-1.9696311754071771,-1.414213562373095,-0.7071067811865475,-0.6949981028722083,0.3736731694359767,0.0
0.7728969017951182,-0.3588702668204598,0.024268541802053942,-1.1753136401069013,-0.7071067811865475,-0.9541148686800974,7.133936986299995,44.58975032679997,1.2504459645834018,-1.565102006687605,2.0,3463,377035.6130172884,39225.24871153012,Cape May,Southern Shore Region,3,15.70205496911778,-1.989775666994881,-1.414213562373095,-1.414213562373095,-0.6770206907079496,0.33205196830341466,0.0005775339301183945
1.701845330224723,-0.8731817263791258,-0.4312883765790994,-1.2337018989691584,0.0,-0.4137372721217273,7.104741917809996,44.46772156859999,-1.4694162068691503,1.4446589175267486,0.0,3096,397165.9234273537,50931.74514757097,Cape May,Southern Shore Region,4,15.89672601115141,-2.068145061998679,-1.414213562373095,-0.7071067811865475,-0.6666212983493957,-0.9472523191395307,0.0
2.4551822120593485,-1.0822217977198794,0.8610403135351261,-1.038228162778124,-0.7071067811865475,1.6736610873654751,7.1003339726000005,44.38964052290001,-1.329459846909672,0.40151428562332686,0.0,385,399977.8031900246,61375.69998140633,Cape May,Southern Shore Region,5,16.011303415429197,-1.9657553084141974,-1.414213562373095,-1.414213562373095,-0.8085532226250892,1.9018284278609736,0.0
1.9102688764661966,-1.078551306431581,-0.1809054346924422,-1.2210087992164937,0.0,-0.7779655640099971,7.108333150679997,44.34301960779997,-1.3371140984674,0.6899517719712448,3.0,3812,409026.9727916517,63357.23784902692,Cape May,Southern Shore Region,6,16.417967707977514,-1.9304232766837126,-1.414213562373095,-0.7071067811865475,-0.6005646438833233,0.35614845316963234,0.0007869884575026233
0.5034770464084524,-0.8277765963936796,-0.08449932713930276,-0.7767503078732341,-0.7071067811865475,0.30289515271544204,7.187801126409979,44.45124545787577,-0.7737162775637711,0.5499445660475483,42.0,21653,378881.6277580246,55707.16095761582,Cape May,Southern Shore Region,7,16.599248441242803,-1.866503529329816,-1.414213562373095,-0.7071067811865475,-0.3168837420557302,0.3422512256722305,0.001939685032097169
3.300345392937083,-1.2791460542306996,-0.7621906185297389,-0.6498193103465885,-0.7071067811865475,-1.037323219761502,7.124262191780008,44.1221908497,-1.2165328215254672,-1.4400700472155408,0.0,885,415255.8084120684,75987.11613253132,Cape May,Southern Shore Region,8,17.117053235273346,-1.8560789797530892,-0.7071067811865475,-0.7071067811865475,-0.7559437776166613,-1.5912856419275887,0.0
3.374813358541895,-1.2625867125768002,-1.1120568090146032,-0.35280077613423766,-1.414213562373095,-1.3623938653234124,7.136572328769999,43.88288039219998,-1.5142714297041602,-1.1875267534191565,0.0,1406,424267.9204834326,93694.99754740298,Cape May,Southern Shore Region,9,17.947243823739807,-1.8064528720766595,0.0,-1.414213562373095,-0.7718120283012514,-1.1606157396822414,0.0
0.287285328399705,-0.19896028323778553,0.4810368283164176,-0.4213435147986263,-1.414213562373095,0.2850272921596737,7.205512726306672,44.009295201374606,-0.18172022471124433,1.7463446295519602,13.0,18365,397987.9533152888,91957.0827161558,Cape May,Southern Shore Region,10,17.6611111295408,-1.6893133016481212,0.0,0.0,-0.6337682291405544,0.9011472568929816,0.0007078682276068608
2.6482759219700265,-1.2415209759859427,-0.7570511720340702,-0.07101396162508439,-0.7071067811865475,-1.4407717572534364,7.172698904109996,43.55099542479999,-0.876491216926719,1.250167459289719,0.0,2147,434916.37308831327,115637.1275475733,Cape May,Southern Shore Region,11,18.54531753423069,-1.783163171506507,-0.7071067811865475,0.0,-0.7168298113147399,-0.4946765215612551,0.0
-0.06435289513617473,1.1086110827405022,5.352807564327043,-1.2235474191670268,-1.414213562373095,-0.6165716915324384,7.351207945209999,43.04966928099999,2.526892693139022,1.4285530818585153,11.0,2341,404757.709777068,145346.54745931923,Cape May,Southern Shore Region,12,17.247720168093615,-1.0478502432389174,-1.414213562373095,-1.414213562373095,-0.7569724812965075,2.490658894410056,0.004698846646732166
0.11496232972250646,-0.9379223068311893,-0.09382458905626147,-0.6599737901487202,-1.414213562373095,-0.33420881054312496,7.29627445430648,43.28646701305164,0.9908328810627436,0.1574789880154217,11.0,6204,383300.9231096536,139508.05995653197,Cape May,Southern Shore Region,13,18.378551790310627,-1.5860566445690116,-0.7071067811865475,-1.414213562373095,-0.7015500065238721,0.5646891870454325,0.0017730496453900709
