Over65_Pct,Minority_Pct,BelowHS_Pct,Med_Gross_Rent,PD,Job_Pct_HRisk,PM25,Ozone,CrowdHouse_Pct,Unemployed_Pct,Town_Death,Population,Centroid_X,Centroid_Y,County_Name,Region_Name,OBJECT_ID,NO2,Resp_Risk,NPL_Prox,Traffic_Prox,Noise_Level,SVI_Overall
72.72727272727273,1.1363636363636365,0.0,1405,1,26.13636363636364,7.163093424660003,44.555954902,21.590909090909093,13.114754098360656,0.0,176,359612.90730201313,38142.67016802728,Cape May,Southern Shore Region,1,14.785354110340435,0.237033460206425,0,0,45.25350573,0.4952
32.02195791399817,16.65141811527905,2.554744525547445,1000,1,19.579139981701736,7.16309342466,44.555954902,0.0,7.061068702290076,0.0,1093,367625.18692956,40059.15271957219,Cape May,Southern Shore Region,2,16.009490602418087,0.237033460206425,0,1,45.3150986,0.4952000000000002
26.277793820386947,21.33987871787468,7.885615251299827,1009,1,15.015882183078254,7.133936986299995,44.58975032679997,22.23505630955819,1.424802110817942,2.0,3463,377035.6130172884,39225.24871153012,Cape May,Southern Shore Region,3,15.70205496911778,0.2354570088248289,0,0,45.36498325,0.4857000000000001
35.4328165374677,10.045219638242894,5.169692186266772,986,2,18.6046511627907,7.104741917809996,44.46772156859999,0.7105943152454728,8.75,0.0,3096,397165.9234273537,50931.74514757097,Cape May,Southern Shore Region,4,15.89672601115141,0.229324039894305,0,1,45.39384002,0.1937
42.85714285714285,5.454545454545454,12.874251497005988,1063,1,32.467532467532465,7.1003339726000005,44.38964052290001,1.818181818181813,6.211180124223603,0.0,385,399977.8031900246,61375.69998140633,Cape May,Southern Shore Region,5,16.011303415429197,0.237336774680725,0,0,45.0,0.8440000000000001
37.486883525708286,5.535152151101784,6.662416321326107,991,2,16.18572927597062,7.108333150679997,44.34301960779997,1.7576075550891943,6.913183279742765,3.0,3812,409026.9727916517,63357.23784902692,Cape May,Southern Shore Region,6,16.417967707977514,0.2401017603341787,0,1,45.57713743,0.4911999999999996
23.62259271232624,11.042349789867457,7.237166831194472,1166,1,23.363968041379948,7.187801126409979,44.45124545787577,6.216228698101887,6.572431799765913,42.0,21653,378881.6277580246,55707.16095761582,Cape May,Southern Shore Region,7,16.599248441242803,0.2451039403886424,0,1,46.36430982,0.488027970898657
51.1864406779661,1.1299435028248588,3.1969309462915603,1216,1,14.463276836158192,7.124262191780008,44.1221908497,2.711864406779668,1.7291066282420748,0.0,885,415255.8084120684,75987.11613253132,Cape May,Southern Shore Region,8,17.117053235273346,0.2459197363848431,1,1,45.1459834,0.0467
51.920341394025606,1.4935988620199143,1.1111111111111112,1333,0,12.304409672830726,7.136572328769999,43.88288039219998,0.355618776671406,2.34375,0.0,1406,424267.9204834326,93694.99754740298,Cape May,Southern Shore Region,9,17.947243823739807,0.2498033363093752,2,0,45.10195136,0.1449999999999999
21.49196841818677,24.85161992921318,10.60876020786934,1306,0,23.24530356656684,7.205512726306672,44.009295201374606,10.90117070514566,9.48424687095382,13.0,18365,397987.9533152888,91957.0827161558,Cape May,Southern Shore Region,10,17.6611111295408,0.2589703503706465,2,2,45.48500241,0.6155954641982038
44.76013041453191,1.9562179785747555,3.227571115973742,1444,1,11.783884489986027,7.172698904109996,43.55099542479999,5.402887750349322,8.276643990929704,0.0,2147,434916.37308831327,115637.1275475733,Cape May,Southern Shore Region,11,18.54531753423069,0.2516259229197609,1,2,45.25451885,0.2970000000000002
18.02648440837249,53.56685177274669,39.65311004784689,990,0,17.257582229816318,7.351207945209999,43.04966928099999,32.33660828705682,8.710801393728223,11.0,2341,404757.709777068,145346.54745931923,Cape May,Southern Shore Region,12,17.247720168093615,0.309169449229478,0,0,45.1431289,0.9784000000000004
19.79368149580916,8.623468729851709,7.181571815718157,1212,0,19.132817537072857,7.29627445430648,43.28646701305164,20.180528691166984,5.6172436316133245,11.0,6204,383300.9231096536,139508.05995653197,Cape May,Southern Shore Region,13,18.378551790310627,0.2670509265918263,1,0,45.29691804,0.5387992263056094
35.01616960114984,13.133309378368669,3.767319363334479,1264,1,15.46891843334531,7.226604738432455,43.27832360565902,4.931728350700681,3.639618138424821,3.0,11132,460500.3400740932,154810.20077607036,Cape May,Southern Shore Region,14,19.0062580771736,0.2616461331741607,0,3,45.4971977,0.40309650556953
41.65707710011508,2.5316455696202533,2.8649386084583903,1773,2,17.72151898734177,7.269659452049999,43.0836849673,10.93210586881473,1.6304347826086956,0.0,869,484606.7449339519,174333.78016715497,Atlantic,Southern Shore Region,15,20.93080532490344,0.2752895021334839,1,3,46.18821344,0.3260999999999999
18.60171630489652,3.685007571933367,1.3021144427189104,1209,0,20.94060238936564,7.301433522732969,43.03560174049495,0.4374894834258782,4.911384800240312,3.0,11886,431387.75705531583,150749.8301238604,Cape May,Southern Shore Region,16,18.51723449534519,0.2896627471586375,0,1,45.36680959,0.1769521453811206
12.104283054003725,3.165735567970205,2.8795811518324608,1286,0,15.456238361266294,7.493952876710002,42.4694091503,13.780260707635009,4.918032786885246,0.0,537,427046.17772597296,172478.02502040565,Atlantic,Southern Shore Region,17,18.90983946331204,0.316824402528108,1,0,45.09751145,0.5283
17.798662920259666,29.541711074508285,12.243174781874473,1156,2,29.77424668152311,7.302289899326358,42.96286097283527,9.194845460711178,5.2272319022813,0.0,10321,461910.0334474975,176136.48998036236,Atlantic,Southern Shore Region,18,20.011318959346127,0.2846104031693488,0,3,47.00528887,0.6488412556922778
