OBJECT_ID,Death_Rate,XGBOOST_Rate
68,0.0012458471760797341,0.0007985175470821559
69,0.000671591672263264,0.0008567988406866789
70,0.00034071550255536625,0.0006151265697553754
72,0.0007754943776657619,0.000819504028186202
73,7.695267410542516e-05,0.0003302384866401553
75,0.0,0.0005344698438420892
76,0.0008046575472144649,0.0006932977121323347
77,0.0,0.0012305999407544732
78,0.0010604453870625664,0.0006150436238385737
79,0.0009013881377321074,0.000765415548812598
80,0.0005681818181818182,0.0010920452186837792
81,0.00037376191366099795,0.00029441877268254757
82,0.0003187504980476532,0.0006463960744440556
84,0.00013385984873837093,0.00040692323818802834
85,0.0004426737494466578,0.0006224313983693719
86,0.0008362427612735977,0.0009596002055332065
87,0.0002873012832790653,0.0005279180477373302
88,0.001459079453508423,0.0006948270020075142
89,0.0010166734444896298,0.0011200836161151528
90,0.0005104645227156713,0.0005511832423508167
91,9.534706331045004e-05,0.000835459039080888
92,0.00048343148457414084,0.0016716108657419682
93,0.0003348961821835231,0.0005575315444730222
95,0.0006351039260969977,0.0009340167162008584
96,0.00028690288337397793,0.0008866374846547842
97,0.00015634771732332708,0.0002821771486196667
98,0.0010121457489878543,0.0009252843447029591
99,0.00016880486158001352,0.0005984103190712631
100,0.0,0.0009223546949215233
101,0.0009104465897496271,0.0007476346800103784
102,0.000620989443179466,0.0004071970470249653
103,0.001216915120170368,0.0011463486589491367
104,0.00018355359765051394,0.000676365802064538
105,0.0006775067750677507,0.0007720636785961688
106,0.00036027380809415153,0.001059341011568904
107,0.00023408239700374532,0.0006945332861505449
108,0.0029558591697320022,0.0013686935417354107
109,0.0,0.0006304796552285552
110,0.0007018775223723461,0.0009434557287022471
111,0.0005838563713326521,0.00025438860757276416
112,0.0006932409012131716,0.0012621460482478142
113,0.0013518080432578573,0.00036973823443986475
115,0.0008511040711144735,0.001265386468730867
116,0.0005955926146515784,0.0007592692854814231
117,0.0,0.0006857991102151573
118,0.0004797313504437515,0.0006107148947194219
119,0.0003992547245142401,0.000648886023554951
120,0.00043649061545176777,0.0002580995496828109
121,0.0,0.0004595533537212759
122,0.0004618404341300081,0.000806744210422039
123,0.00035561877667140827,0.0007979594520293176
124,0.0002522704339051463,0.0006348286406137049
125,0.00035257822829440284,0.0007100841612555087
126,0.0003601656762110571,0.0018781858962029219
127,0.00034246575342465754,0.0015203197253867984
128,0.005169442848937392,0.0011752131395041943
129,0.0011500862564692352,0.0012178419856354594
130,0.00034390260678175943,0.0011116114910691977
133,0.00034717400361060965,0.00037087456439621747
135,0.0005344735435595938,0.0009714890620671213
138,0.002029169308814204,0.0019057384924963117
140,0.0029577843506318905,0.0014171520015224814
141,0.0012296964946893326,0.0014495382783934474
142,0.0016092693916961698,0.0008841486414894462
143,0.00066711140760507,0.0012373044155538082
145,0.0007878668505022651,0.00040536318556405604
146,0.0023914863087408826,0.0014654977712780237
147,0.001553302812295618,0.000716351147275418
148,0.000448681996634885,0.0013050931738689542
149,0.00016638935108153079,0.0009162210626527667
150,0.001013953937521124,0.001570063759572804
151,0.0008833597114358276,0.0005702495109289885
152,0.00010456969570218551,0.0008380197687074542
153,0.0030808352486674166,0.0014947314048185945
154,0.0004173042147725692,0.0008542736759409308
156,0.0033271719038817007,0.000951217720285058
157,0.0005009183503088997,0.0014216460986062884
158,0.001644736842105263,0.0013723814627155662
159,0.0014265335235378032,0.000530481745954603
160,0.00018129079042784627,0.0013785347109660506
161,0.0005765682656826568,0.0007331056403927505
162,0.00012727504136438844,0.0011691973777487874
163,0.0037238811116474726,0.0009048626525327563
164,0.0009475080538184574,0.0017777839675545692
165,0.0,0.00048537831753492355
166,0.0017979962090441375,0.0019473606953397393
167,0.0008950548221078541,0.0010735644027590752
168,0.0004411116012351125,0.0005808838759548962
169,0.0004601932811780948,0.0011639836011454463
170,0.0006106870229007634,0.0007861186168156564
171,0.0,0.0013447218807414174
172,0.0014517690074201527,0.0005826510023325682
173,0.0004075394803871625,0.0008570762001909316
174,0.001102049812651532,0.0006251180311664939
175,0.0019323482911404758,0.001339802984148264
176,0.0036305676082529,0.0008460804237984121
178,0.001054728700339857,0.0008060322725214064
179,0.0005576800509878904,0.0008870310266502202
180,0.0005873370139786209,0.0005327172693796456
181,0.001937830161131905,0.0016787131316959858
182,0.00013287270794578793,0.0006644707173109055
184,0.0013297872340425532,0.0005401375819928944
185,0.0015694480774261052,0.0012448376510292292
187,0.0,0.0006603513611480594
189,0.001298974863081028,0.0009278587531298399
191,0.0004178156597309267,0.000786067801527679
203,0.0009231285666330984,0.0013794670812785625
207,0.002127562225475842,0.0015614134026691318
223,0.000822143052891203,0.001304233563132584
225,0.0010022550739163117,0.0009638870251365006
231,0.0010133423408208073,0.0007587336003780365
233,0.0009987840889352094,0.0010075608734041452
236,0.0028664289261048164,0.0013338674325495958
237,0.0007849293563579278,0.0008520386181771755
238,0.0016161616161616162,0.0008320085471495986
239,0.0005806451612903225,0.0010823351331055164
243,0.0,0.0006525912322103977
244,0.0004837344297980409,0.0012049806537106633
245,0.0,0.000866169692017138
246,0.00044279625837161677,0.001348839490674436
247,0.0014508523757707653,0.0005533723160624504
250,0.0007048458149779736,0.0009041799348779023
256,0.0005715918833952558,0.0010740773286670446
257,0.001276945060958925,0.001034275279380381
258,0.0006249609399412537,0.0010141193633899093
259,0.0002603601648947711,0.0007821032777428627
260,0.001293103448275862,0.0012877561384811997
261,0.001296555762353876,0.0017506912117823958
262,0.0,0.0007765598711557686
263,0.002051983584131327,0.001548650092445314
264,0.0,0.0012319881934672594
265,0.0014295925661186562,0.0014653661055490375
266,0.000948252506095909,0.0011902187252417207
267,0.0006482748685442628,0.0008978820987977087
268,0.0006510416666666666,0.0014704102650284767
269,0.0004489337822671156,0.0011105850571766496
270,0.0,0.0007479633204638958
271,0.0026510313866635704,0.00220801355317235
272,0.0022271714922048997,0.0017153241205960512
273,0.00021355353075170843,0.0008652349351905286
274,0.0006842619745845552,0.0012689594877883792
275,0.0006616674018526688,0.0013486380921676755
276,0.001922006979920085,0.0006534463027492166
277,0.0007704160246533128,0.0003493934927973896
278,0.0009941705454381128,0.000874593504704535
279,0.0005792304509722797,0.0009576281299814582
280,0.0012636080870917575,0.0014058385277166963
281,0.00203432930705658,0.0011368927080184221
282,0.0006680261584979959,0.0015097353607416153
283,0.001586241442644849,0.001403728616423905
284,0.001229386578489974,0.0015862727304920554
285,0.002389319740758808,0.0017243336187675595
286,0.0011170158751650137,0.0014714393764734268
287,0.0,0.0004180500691290945
288,0.0046387405116671354,0.0021230382844805717
289,0.0,0.001045674318447709
290,0.001778003556007112,0.0018152091652154922
291,0.0,0.00036652208655141294
292,0.0016743407283382169,0.0014769997214898467
293,0.0022437552122632144,0.002179244766011834
294,0.00037230081906180194,0.0007617406081408262
295,0.0,0.0006247527780942619
296,0.0015517125059032542,0.0013949463609606028
297,0.0,0.00044470297871157527
298,0.001566579634464752,0.0020479224622249603
299,0.0027000142106011083,0.001459980965591967
300,0.0004610419548178884,0.0014097871026024222
301,0.0009243425613532375,0.0023451405577361584
302,0.0024838549428713363,0.0012030580546706915
303,0.0,0.0003899180155713111
304,0.0007363228039172373,0.0014223469188436866
305,0.0008905852417302799,0.001132031437009573
307,0.003997668026984259,0.001612141146324575
308,0.0006197066721751704,0.0011935509974136949
309,0.003776978417266187,0.0015793985221534967
310,0.0,0.0008110381313599646
311,0.0014057636308866352,0.0011192095698788762
313,0.0009802720254870727,0.0016336324624717236
314,0.0032883202294031934,0.0023954687640070915
315,0.0003910221318526629,0.0011116773821413517
316,0.004432757325319309,0.0021431604400277138
317,0.0010254907705830648,0.0019671088084578514
318,0.0011675961346422701,0.0017827736446633935
319,0.0002576655501159495,0.0002989271015394479
321,0.0,0.000751335290260613
322,0.0005364395739137098,0.0012145438231527805
323,0.0012639319774790303,0.0015470724320039153
324,0.0,0.0008609406067989767
326,0.0012179014357514108,0.0018623190699145198
328,0.0,0.001070093479938805
329,0.0004972032318210068,0.0010322490707039833
330,0.0,0.00035509103327058256
331,0.0007757951900698216,0.0015015486860647798
332,0.0003883495145631068,0.001888151396997273
333,0.00017205781142463867,0.0004014225851278752
334,0.0005209690023443605,0.0010127545101568103
335,0.0005827834489500498,0.0021783336997032166
336,0.0010894125242091673,0.0009142900817096233
337,0.0002977963073257892,0.0009391792700625956
338,0.00030264511833424126,0.0010875511215999722
341,0.0015749109832922487,0.0013476770836859941
342,0.002960748101896638,0.002732601249590516
343,0.0022215782864870087,0.001741082756780088
344,0.0,0.0006473006214946508
345,0.0035884052567806877,0.001662733033299446
346,0.003017976643485107,0.002424395177513361
348,0.0026964414568379476,0.0025904972571879625
349,0.002827604488822126,0.001668499899096787
352,0.002484472049689441,0.0020069419406354427
353,0.0018241618529062215,0.0017770972335711122
354,0.0023453729142933724,0.0026128841564059258
356,0.002629059218747464,0.0026092687621712685
357,0.003927447792394265,0.0018067571800202131
359,0.0011867088607594937,0.0008305394439958036
361,0.0009478672985781991,0.001577720744535327
363,0.0012641337172554252,0.001660628360696137
364,0.0023997257456290708,0.0012813254725188017
368,0.0013803488518007278,0.0013435740256682038
370,0.0014007308160779537,0.0017368928529322147
371,0.0010418992334598498,0.0018420405685901642
378,0.0013532151872381398,0.0011882028775289655
381,0.004420703628660895,0.0011020535603165627
390,0.0006046863189720333,0.0014837899943813682
399,0.0022709056906224955,0.0011375993490219116
400,0.0003762227238525207,0.0003204113454557955
409,0.00029886431560071725,0.0012263060780242085
433,0.0004901617533786149,0.0007545850821770728
434,0.0,0.00037184153916314244
437,0.0,0.0009165707742795348
462,0.00031279324366593683,0.00026906965649686754
468,0.0008631851532153647,0.0007699941634200513
470,0.000641025641025641,0.0004840432375203818
472,0.0004185851820845542,0.0006957051227800548
473,0.0,0.001846306724473834
474,0.0003176620076238882,0.0008453742484562099
475,0.0,0.0004655449010897428
477,0.0003822142948146261,0.0008265417418442667
480,0.0005347593582887701,0.0003776434750761837
481,0.004307116104868914,0.0004526496632024646
482,0.0005002501250625312,0.001328307786025107
483,0.0002700756211739287,0.0009543442283757031
484,9.153318077803204e-05,0.0012662046356126666
486,0.0014137176213060926,0.0024257556069642305
487,0.0012781037587869634,0.0018590106628835201
488,0.0030257186081694403,0.002646469045430422
489,0.00299561752251336,0.0018816841766238213
490,0.0023625353134984735,0.002532291691750288
491,0.0019699167748339313,0.0021902655716985464
492,0.0015170670037926676,0.0014891137834638357
493,0.0006148800983808157,0.0005715371808037162
494,0.0,0.0008930784533731639
495,0.0005330490405117271,0.000763565709348768
496,0.0003145247530980688,0.0005649233353324234
498,0.003204194581998252,0.0012703546090051532
499,0.0010380411552787447,0.0014663622714579105
508,0.001445086705202312,0.002983115380629897
509,0.0006511476477291225,0.00043893203837797046
512,0.0008219499784727387,0.0010002838680520654
514,0.0014501879519911462,0.0014314136933535337
515,0.0032263447738777326,0.002057475270703435
519,0.002976899261728983,0.0009369565523229539
525,0.00023299161230195712,0.0015762780094519258
528,0.0005209011590050788,0.0016872998094186187
529,0.00043878894251864854,0.0010135192424058914
530,0.00038031851675778466,0.000970474851783365
531,0.00298971537909591,0.0009304141858592629
532,0.0004143646408839779,0.000906933331862092
533,0.0009851731441800897,0.00224466435611248
534,0.0005618766680713583,0.0015661184443160892
536,0.0004878048780487805,0.0018477205885574222
537,0.003960676143998868,0.0008194377296604216
538,0.00016877637130801687,0.00022533367155119777
539,0.0015508455800900967,0.0006961955805309117
543,0.0014387195396097473,0.001459347433410585
544,0.0,0.0005465353606268764
545,0.00016420361247947455,0.0012282630195841193
546,0.0002672367717797969,0.0009337618248537183
547,0.0002247696111485727,0.0008046242874115705
550,0.003354785704504998,0.0015627220273017883
551,0.0010413204829954582,0.0012146362569183111
553,0.00013248542660307367,0.0007975205662660301
554,0.0009973956890341885,0.0020493674091994762
555,0.0003966679888932963,0.0008061540429480374
556,0.00047185998627316403,0.0007748403586447239
561,0.0012410369553226695,0.0011571069480851293
562,0.0013907187820231298,0.0013465889496728778
563,0.0010208711433756805,0.0009884096216410398
565,0.0010866612333604998,0.0009815020021051168
