OBJECT_ID,NO2_ShapEffect,Resp_Risk_ShapEffect,NPL_Prox_ShapEffect,Traffic_Prox_ShapEffect,Noise_Level_ShapEffect,SVI_Overall_ShapEffect
64,0.0007479411710267874,0.0009299638816233375,0.0009605015676282708,0.0008554412858579501,0.0009150286148034164,0.0010520526969531258
65,0.000847182510556801,0.0010070605626650434,0.000967867354924433,0.0009391343027123984,0.0009885918775453693,0.0010700302566024145
66,0.0008160001846293,0.0009706121497400535,0.0009717077328621958,0.0008865676471788875,0.0009181799391809497,0.0009644910070846788
67,0.0009977960456689608,0.0010234953928060346,0.001055874597787019,0.0010558484951672094,0.0010209967810947938,0.0010892026057682837
68,0.0010514466970352068,0.001130113939946559,0.001052090985591778,0.0009886010543798571,0.001019387994247362,0.0013696601253784396
69,0.0009017900660508606,0.0011367938946785607,0.0010871796463433612,0.0009548230762113195,0.0010218065629841587,0.0012969116502478208
70,0.0010338971353148379,0.0010108913823121785,0.001111825231766236,0.0010552320641106043,0.0009778407748614088,0.0010913795686175172
72,0.0008849813034684063,0.0010713719465093895,0.0011001343947644262,0.0008836150694974156,0.0010430727543660416,0.0011001055149729927
73,0.000859959622908354,0.0010135097977547,0.0010675560816348706,0.0009751121739294765,0.0009953051420605566,0.0009387410986462764
75,0.0008528446476640816,0.0009915124492308896,0.0009308293080638498,0.0009710176172719434,0.0009109218707715383,0.0011857514416272863
76,0.0008486864742676354,0.0008502444415677626,0.0009400747223090167,0.0009000917082865364,0.0009291630291055795,0.0010745089253441458
77,0.0009189925991553891,0.0009863072804776522,0.0009375878815286252,0.0009753759205322846,0.0008184466945989558,0.0011834525531800868
78,0.0008984426661746696,0.0008074432524214838,0.0009523444018405528,0.0009686693433314466,0.0009678243168494467,0.0010347500534013748
79,0.0009437816554914644,0.0011390713867206435,0.0010734507473905773,0.0009631826868094346,0.0010241865782252052,0.0010687211976085922
80,0.0009096938594979731,0.001023068625746607,0.0011021484543717072,0.000836551298920537,0.0009874147648213803,0.0010903679965553815
81,0.0008722893558435277,0.0011490637115663682,0.0010470397240324285,0.0009491018007022939,0.00088893277273979,0.0009762058268506886
82,0.0008590512407769188,0.0010270118792533023,0.001063375504983292,0.0009450159179003767,0.0010139878929011073,0.0009445206117967183
84,0.0009008616588212119,0.001121069058075972,0.0010600386486100473,0.001053596896109699,0.000993916198771752,0.0009691123623902819
85,0.0010556006685754277,0.0011422652041760124,0.001062940838702471,0.0009758708445861216,0.0009126012185494577,0.0009221610791298586
86,0.0011095544781074957,0.0010477182886165087,0.001059193561241654,0.0010748783550626126,0.0010228634576871492,0.0010108200797688705
87,0.001122226243966474,0.0010991248220871125,0.0010733588037584747,0.0010494153367237601,0.001018203949762136,0.001067248830054264
88,0.0011606206475080496,0.0011485577569982023,0.0010834859167862363,0.0011134213168609967,0.0011015355394736798,0.001117143232021007
89,0.0011214561954679045,0.0011172294102777573,0.0010925293893818844,0.0010864117867202012,0.0010538003145571212,0.0011718044793978058
90,0.0011085162947175357,0.001132395518492061,0.0010949160758505119,0.0010753799243771228,0.0010282985847480562,0.0009839018223082223
91,0.0009255606322713472,0.001150663257923501,0.0010477214260784155,0.00104455110618894,0.0010271835177289434,0.0009527347845237665
92,0.0008883478538910055,0.0007391101646199637,0.0009051283951095413,0.0010679290614537193,0.0009722366104384404,0.0010449436480611442
93,0.0011154273568474257,0.0011506294846597863,0.0010721221288115593,0.001132221783756559,0.0011221672145359234,0.0009949493496685966
95,0.001116392781470336,0.0011252111628821551,0.0011044031487971353,0.0010779273715170897,0.0010341806423466683,0.0012883747580041988
96,0.0011146571509222404,0.0011276819212994514,0.0010689742387577673,0.001081104574056226,0.001024378212753675,0.0010760624774507498
97,0.00093894330426959,0.0010164094644027316,0.0010632638495748378,0.0008903075820118644,0.0008965697611954169,0.0010006128322960482
98,0.0011565700450397935,0.001152099657819346,0.001080282837661317,0.00106120918926511,0.0010334740953025143,0.0010603871244812288
99,0.0010122383235215387,0.0010241355342289324,0.0010644307313708594,0.001044404927962871,0.0011072630079877945,0.0009634401228057071
100,0.0011354444084930725,0.0011391226956830496,0.0010930222089168143,0.001065084336034251,0.0009905974767494394,0.0009560648577139012
101,0.001145981833460283,0.0011345765251427249,0.0010825409851297689,0.0011073272337006378,0.0010580630959515973,0.0010877613459685223
102,0.0010420635477073397,0.0011468458073135167,0.0011098926880531562,0.0010537468724029818,0.0011448040912505387,0.0010810940423477157
103,0.0011374709760756116,0.0011396530277986586,0.0010705365969825899,0.0011340258073676095,0.0010795850473255002,0.0011744122962761472
104,0.001113127773007103,0.0011179334343091045,0.0010597901616388422,0.001117054834792847,0.0010640396376196712,0.0010704301264581914
105,0.0011314164584432516,0.0011687724729289662,0.0010747423831126844,0.0010393022017696008,0.0010821318237281684,0.0010788226523712834
106,0.0011248547255081989,0.0011361814624339403,0.0009825339389058843,0.0010823977703395087,0.0010985336366573875,0.001074519410553942
107,0.001114366823900005,0.001120286240174922,0.0010548814884596346,0.0011114532397706065,0.0010632672492722971,0.0011510246237678794
108,0.00119783015529934,0.001206657928446895,0.001079180972132902,0.001135150465451703,0.0011158250998187103,0.0011288471273793634
109,0.0010332218396313078,0.001102535657599287,0.001047633901930135,0.0008877287324239554,0.0009350472240831389,0.0009193422277173773
110,0.001135211956658906,0.00112796213138052,0.0010601204041828325,0.001105006529213338,0.0011115998502054607,0.0011850805553571076
111,0.0009304985253332425,0.0010424062810426152,0.0010573251773440568,0.0008484542029779418,0.0008533901363732151,0.0010151727803533628
112,0.0011441797172653577,0.0011371151653179344,0.001055029896738862,0.0011226051944284703,0.001136276360745064,0.0011620387604896268
113,0.0012528717575931035,0.001251159912217481,0.00110932924477318,0.0010204156439780738,0.001173005700175001,0.0010968166584105802
115,0.0011470316781423896,0.0012015111799180823,0.0011011432609246076,0.0010872985303720978,0.00113635963799135,0.0010716794187071623
116,0.0011095043681983985,0.0011432123496346131,0.000978318446039309,0.001125834021751417,0.0010859175487334847,0.001009577116482232
117,0.001189101627082596,0.0011228238030147838,0.001076435635792299,0.0011036996880010206,0.0011013534474524674,0.0010656476845740848
118,0.0011514933667681933,0.001117582889174245,0.0010589941191161182,0.0010976739310269079,0.0010912466385690394,0.0010930692843503797
119,0.0011218453364154706,0.0011569279447520102,0.0010407617808551135,0.001117987264832171,0.0010960598986794058,0.0009748925343073863
120,0.001202981339292735,0.0011354737423739394,0.0010557775646315394,0.0010954767403636284,0.0010894489574579673,0.0010716237367457903
121,0.001096977835280414,0.0011325209681757533,0.0010975358330739167,0.0010972557955329675,0.0011734784878449779,0.0010171321454894187
122,0.001104557858267689,0.0011396761437631546,0.0010420628518710755,0.001036128410451094,0.001076046310971514,0.0009939726243327607
123,0.0011911480159480607,0.0011858144605669937,0.001091976641189468,0.0011016634218992643,0.0011753854515902408,0.0011585036574467912
124,0.0011154862404476398,0.001137931578641971,0.0010608897810614629,0.001053586566003178,0.0011161105491551476,0.0010059783673899484
125,0.0011613369300124891,0.0011637757978036434,0.0009502552211477552,0.0010714956116880266,0.0010748574362082022,0.0009130756824590106
126,0.0010611161672941846,0.0011187707715270754,0.0010979888037955976,0.0010629188341748554,0.0010749249113139393,0.0011689184848470819
127,0.0011024708133930447,0.0011248768878072838,0.0010930754417547354,0.0010975424630047614,0.0010920163892499913,0.001289016096005174
128,0.001023905982387075,0.0011079634178116163,0.0010789807684920324,0.0009530009804324184,0.0009782701983964842,0.001255397044098069
129,0.0011581976755592666,0.0011614907102795622,0.0011007687517834582,0.001078972282663252,0.0010897996580164664,0.0010189321356176544
130,0.0011392968040649263,0.0011720067253431306,0.0010658013310388226,0.0010662256871995118,0.0011214156627821017,0.0009971527170119742
133,0.0009163078747597389,0.0009037179209478154,0.0009361250172031925,0.0009548299503869028,0.000945067810456785,0.0009995766573058457
135,0.0010995994390767946,0.0011390360939089461,0.001066538805236903,0.0010862678277988643,0.001071481164046681,0.0010026577973090475
138,0.001238964160268729,0.0012284168674566605,0.0010848243414968287,0.0011895147894873616,0.001105051285728611,0.0011309813817801453
140,0.0012835685219802664,0.0011949327238857947,0.0011085188000839335,0.0011179398878929344,0.001096356983337492,0.0011233895088178514
141,0.0012286459069813748,0.0011838042869662694,0.0011043273395737292,0.001087914956343418,0.0011126890264882428,0.0013905315827969944
142,0.0012390776962191334,0.001161450348597605,0.0010765662364856004,0.0011501202924155383,0.0010887867855094479,0.0010937597826568592
143,0.0010606878706850118,0.0011716388003693214,0.0010731865881501905,0.0009690521294255211,0.0010773290090707558,0.0011336797916587059
145,0.0009529127228261503,0.0010273057986288608,0.0010539953965088577,0.0009786334714402736,0.0009389104260232441,0.0010166578735026
146,0.0011028686757797224,0.001244969868191665,0.0010778053426637657,0.001026835644683031,0.0010453084636240129,0.001116545579638164
147,0.0010385736320825637,0.001156315885733362,0.0011051564585602513,0.0009641227960412854,0.0010198076702190484,0.0011067277913243368
148,0.0012170336013971124,0.0011289388820038984,0.0010957781264613515,0.0011010637336644057,0.0011003761618692523,0.001103384770603341
149,0.0010666303004309052,0.0011588101701290668,0.0010414124893489715,0.001060291408236815,0.0009819895591219987,0.000973739713826701
150,0.00119995951205029,0.0011663885549588978,0.0010583331824796875,0.0010926619178068147,0.0011101788219749834,0.0009587047599485738
151,0.0010224832431891965,0.0011395068139446775,0.0010502494628047271,0.0008916483128344811,0.0009832132794589175,0.001102082604819639
152,0.0010966176761956648,0.001094909087770164,0.001066047283591386,0.0010475934596544082,0.0010437829753236064,0.0010664183967933553
153,0.001324277099482011,0.0012190174590459178,0.0010883238334091483,0.001009255092538343,0.001078562182865341,0.0010050455000940551
154,0.0012515793913880824,0.001131549116251477,0.0010781452051830294,0.0010662109525366268,0.0010685377236429856,0.0010435293353527673
156,0.0014053852942518944,0.0012357545352948494,0.0011214543585268235,0.0010293076948185188,0.001130721299293919,0.0010529908547684409
157,0.001033347574060675,0.001081279951849924,0.0010837627313177696,0.0008937426015014358,0.0009981260200320908,0.0010698928731200175
158,0.00130419055665079,0.0011865409197953053,0.0011082335219937762,0.0010582705269605282,0.0011070052223429547,0.000982086249103572
159,0.0010364140918326216,0.0011540846489678802,0.0010797621921669383,0.0009824708323163166,0.0009952038149872579,0.0010788359959640404
160,0.0011904660271846955,0.0011452375457132872,0.0010743063162019888,0.0009578292555522892,0.0010307820347523658,0.0010383116139803337
161,0.0011192843946778433,0.0011132508138903291,0.0010465720998764608,0.0010431343200791982,0.0010783294637627017,0.0009819347085153272
162,0.0011855224872404136,0.001138657961312759,0.0010901498913279699,0.0009786391486303393,0.0010681541923193072,0.0010678338247987489
163,0.0010833065764409592,0.0012847677076735548,0.0011306371140926363,0.0010516096480645207,0.0009612947092671754,0.0011270849603510088
164,0.0012200685791144694,0.0011297423489013238,0.0010861576947686772,0.0010815677576635676,0.001033449510649426,0.001089820691505104
165,0.001117193365761778,0.0007771462538835702,0.000936285499718623,0.0011157135636940888,0.0011250807752485248,0.0009120425409637803
166,0.0012253427733765095,0.0011902748369718892,0.0010880826481056748,0.0011336452460446005,0.0010986159846877335,0.0011090465388083385
167,0.0012772534427054627,0.001172097316849767,0.0010837859674579704,0.0009773408668205456,0.0010858692454226483,0.0010154428727166438
168,0.0011744162974446383,0.0011083784702589584,0.0010852644527950244,0.000997977704049831,0.0010567746154215337,0.0010767870964454422
169,0.0011945020117484465,0.001152307154876109,0.0010961616013865955,0.0009597871137065622,0.0010755323667878145,0.001090751595799511
170,0.0009182090612940976,0.0011269308239994472,0.0010798189910268643,0.0008759144723464449,0.0010021595578827778,0.0009860215683999045
171,0.0010874886640798883,0.0007961611091709219,0.0010637529054046853,0.0010456381990188606,0.0010679088672539477,0.0009110383583921932
172,0.0011579169848313518,0.0010339799485835713,0.0010598426593586402,0.001056764810076793,0.001024792483679126,0.0009543003463354917
173,0.0012142385420617643,0.001131129853677614,0.0010731370255861598,0.0010854928582867181,0.001074379684246548,0.00108536996778176
174,0.0011098318559539901,0.00088937497591247,0.0010649189436646447,0.0011561776587776667,0.001166156296304016,0.0009901954448182481
175,0.0011666769277972424,0.001069374677679512,0.0010686973035673052,0.0010708756544380604,0.0010829109916698685,0.0011356754949552062
176,0.0012966461553624723,0.0011858846480677743,0.0011044857977696233,0.0010975792814621344,0.0011073085261072673,0.0011233270042934436
178,0.0010106695032979227,0.0011882681800214612,0.0010681781646004944,0.0009762822295503197,0.0010822953286378327,0.0009729797073963079
179,0.0011790210210028628,0.001145124857416297,0.0010869449779035104,0.0009656334045946406,0.0011038021866713395,0.0009923442014395003
180,0.0009106826346822875,0.0011397091148828136,0.0010747355670741809,0.0009002605606858935,0.0008987529508315928,0.0010360107266889896
181,0.0012145229658054996,0.00104447312277755,0.0011057273084184912,0.0011189306201228118,0.0010729095497326055,0.0010522307175213931
182,0.0008238035891757662,0.001126254681067744,0.0010735594240654247,0.0008272953785804396,0.0008600781824616272,0.001022764728852214
184,0.0012500278774836375,0.0011425214971268979,0.0010766036368158598,0.0009777522397128788,0.001157414502714016,0.0010873522581404625
185,0.001199767694679637,0.0012000558890811767,0.0010673207132271636,0.0011874653385726861,0.0010896526927442229,0.0011083179305007675
187,0.0008719156644041538,0.0011090346260794186,0.0009755924789448993,0.0009369633989318336,0.0009721371409270117,0.0009545933325042951
189,0.0010801372496603697,0.0010428865382339735,0.0010625749184111984,0.0009463894463008392,0.0009660682479253542,0.0010048940471754971
191,0.0011473780873224968,0.0011472310457422091,0.0010554082964704403,0.0010887990636395221,0.0011075838057031274,0.0010766727024014802
203,0.0011442080895674438,0.0011290689761014523,0.0009509593735434261,0.0011106502744294138,0.0011373916108314726,0.0013208591691855772
207,0.0011345511728668473,0.0012080923120176674,0.0009440817086442887,0.0011453846450034297,0.0011672405761335733,0.0011301524345784988
223,0.001019177356371255,0.0011769953461811624,0.0009924062829387373,0.0010930127067128189,0.0010623828538805597,0.0009321949869678009
225,0.0010158896534385633,0.001133422261099208,0.0009948995426005218,0.0009656865850090378,0.0010714774180240402,0.0009719165242839066
231,0.0010498382348921433,0.0011277773761534527,0.0010775348274240546,0.0009788705932737404,0.001031905017761189,0.0010689918593650397
233,0.0009486688866839748,0.0011331346627269357,0.001058659393126416,0.0009829283607765225,0.0010667311840758915,0.0009927942523616383
236,0.0010065673775623656,0.0012373517831156073,0.0010872343484719868,0.0010131977731177091,0.0010019227419233675,0.001050703617577373
237,0.0008552980959808449,0.0010219742785203161,0.0009291359540959638,0.0010895183644240478,0.0010495273711390422,0.0009708664814803102
238,0.0010796072816924933,0.0011348680481190426,0.0010842158585643834,0.0009645343781010153,0.0009987002091990209,0.000974005197917922
239,0.0009293120251689545,0.001128204930141736,0.0010556194857132312,0.0010591317672036251,0.0010127841177651382,0.0009814026135494312
243,0.0008150143568753723,0.0010049952549940457,0.0011033726539826424,0.0008468871662913255,0.0009423037061565149,0.0009352101133631935
244,0.0010130688952081984,0.0011374458666116149,0.0010679582646019963,0.0008521349599963748,0.0009623296603881995,0.0010761986037763054
245,0.0008312187811078163,0.0007606910441611687,0.00094025820636736,0.0009540669015573931,0.0009400192499614024,0.0009000871366521002
246,0.0007953128294344312,0.0010354922031184112,0.0009585175809391711,0.0009211631011349585,0.0009969153685296113,0.0009233500208354636
247,0.0008302990602889354,0.000957247340641558,0.000970143443638582,0.0009707689769153224,0.0009699123735052986,0.00099630244923271
250,0.0009209699764588521,0.001147143133323247,0.0010575934391232047,0.0009709902845216941,0.0010671848930510902,0.0010071180269127528
256,0.0010174120844112663,0.0011438734870389275,0.0010920347640387905,0.0011503252259025898,0.0010936352781277462,0.0010040841852707707
257,0.0010815020707046455,0.0011572453351197114,0.001103694154567195,0.0011144445397133658,0.0010514982126741022,0.0010007401536663294
258,0.0009610193651014625,0.0011506421441986716,0.0010961141665316648,0.0010584015450920074,0.000999313431823336,0.0011825128723608345
259,0.0008251240139854216,0.001028433379974422,0.0010798575978228245,0.000872153575103113,0.0009633358174933852,0.0009647598832875939
260,0.000981281960083272,0.001158519222743678,0.0010805478923690223,0.00111226303450762,0.0011318544167240035,0.0010862794956994289
261,0.0009864367397845642,0.0011821057636347983,0.001083492004889575,0.0011741379572758229,0.0010738097623587252,0.001059584162268494
262,0.0007348248023771235,0.0008429532310332865,0.0009595091984169256,0.0009300916675976495,0.0008871084866090813,0.0009688024152399433
263,0.001211551791800163,0.001194078235600195,0.0011210967348113234,0.0012019211428229485,0.0011988684172743313,0.0011251974975537392
264,0.0008921603332388104,0.0011142485796401945,0.001050702437801955,0.000893811539452098,0.0009963939488935767,0.0009541246908706222
265,0.0009988859700887705,0.0011128258982026447,0.0010681521297933665,0.0011179551546799382,0.0011184385205872196,0.0013592777651444492
266,0.00107374404117439,0.0011483722927641586,0.0010963505094862454,0.0011627857013056927,0.0010885989296856525,0.0011015551845053146
267,0.0009694254375445274,0.0011371169260710895,0.001065972566392528,0.0010742271340391217,0.0011039048334330799,0.0010886252119768555
268,0.0008739663744780535,0.0010398509026417313,0.0009487788910618022,0.001095330527910434,0.0010558871385779609,0.0013814078563038237
269,0.000778070998869386,0.0008089748118075127,0.0009534511131230613,0.0008955770518205136,0.0008705986763197823,0.0009285383128619256
270,0.0008304535333402468,0.0008232858395446977,0.0010939515873368722,0.0008802222210035984,0.000940757789824661,0.0010369803661061101
271,0.0012737083507471402,0.0011868297460114632,0.0011216122674399757,0.0011610708070690858,0.0012086044912099324,0.0014781421012074196
272,0.0009252062769263479,0.0011936110656743464,0.0010789319274162274,0.0011031869579528055,0.0010072079476867947,0.0010878210851092752
273,0.001087594311161055,0.0011519445988537882,0.0010770271048980117,0.0011714220623780759,0.00114349040145065,0.0009303002180087705
274,0.001030206540153781,0.0011343150442987575,0.0010803296629123902,0.0009318320445375956,0.000989353685585311,0.0010828002999086195
275,0.0010619841040447073,0.001139210754012536,0.0010947937967905204,0.0009452839005704664,0.0010536874397083847,0.0010698262134502166
276,0.0008680271320941398,0.0010591858213679368,0.001013712378072104,0.0009092737712810702,0.0010021104332088968,0.0009559087414089824
277,0.0007926955883449497,0.0007942790280210639,0.0011000969340478918,0.0008836909099990175,0.0009162675665532736,0.0009086687359527593
278,0.0007819082618894497,0.001050644478207147,0.0009900776860710208,0.0009552635023831269,0.001014396128019496,0.00094913235230978
279,0.001027507080185644,0.0011366582667087246,0.0010748608996404333,0.0011578027818203236,0.0011183964699471394,0.0010775796913180963
280,0.0010491187576794534,0.001133695126582819,0.0010738260040589974,0.0011713482775573968,0.001131254561349326,0.0010771139238068995
281,0.0009917273175098417,0.0011895070869327557,0.0010749316116168601,0.0011216546734910534,0.0011552637670003188,0.001004504607460837
282,0.0010468261927518863,0.0011399364541431782,0.0010906865266748645,0.0010600986870716077,0.0010750483655574997,0.0010907743168026758
283,0.0011785534610677477,0.0011531557451322117,0.00111632818902392,0.0009385329096943232,0.0010799042021090923,0.0010773920444074982
284,0.0013020359609185986,0.0011531894593359126,0.0010970892515791573,0.0011659249797632658,0.0012468155111787101,0.0012844961213701375
285,0.0011926786195877958,0.0011888657355556254,0.001144199366113481,0.0011913041673728036,0.0011550386431358947,0.0011296068957216316
286,0.001294327524895629,0.0011616910994599956,0.0010497166721444636,0.0011114214830987281,0.001230533997842759,0.0010849219480331205
287,0.0007843120683504973,0.0008109965784798167,0.0010636036107976377,0.0008819371826719079,0.0008473928661541068,0.0009396770859283938
288,0.0011708854858300177,0.0012207039229758263,0.0011083701643398367,0.0011631588926013972,0.00114977345221866,0.0010330184941557783
289,0.001295781979837199,0.0011305393213454275,0.0009573305620535904,0.0011375696116614905,0.0011252779223063756,0.0009802086241763347
290,0.0013728170310979783,0.0012328531958371602,0.0009618765960960214,0.001230238923742266,0.001197620907395185,0.0010120663065216462
291,0.0007790654842596515,0.0008119250488421671,0.0010635765787317668,0.0008861665388322562,0.0008868923623627811,0.00092522625650678
292,0.0011760193650135022,0.0011539624489302746,0.0010525128043324798,0.001167560275610189,0.0010906740309384298,0.0010898383546545263
293,0.001155122029479332,0.0011541950247114655,0.0011036397451095572,0.000986976064012736,0.0011319828044256898,0.0014616405713297619
294,0.000855749108448569,0.0011302468316747023,0.0010513835240695021,0.001153907215862827,0.0011266588276493555,0.0009734193989114544
