Feature,Mean,Lower,Upper
0-20%,64.55801955688189,24.15245062952106,139.3926494072245
20%-40%,75.03053273122049,28.616157302524933,159.92176088717682
40%-60%,88.49531168012035,34.10052158451455,188.31793635906473
60%-80%,103.26883942986859,39.53876837852036,221.78102447059888
80%-100%,120.74367940291069,45.298013545115936,263.8010665489088
